timestamp,usdjpy
1973-02-21T00:00:00Z,264.9000000000
1973-02-22T00:00:00Z,265.4600000000
1973-02-23T00:00:00Z,264.9000000000
1973-02-26T00:00:00Z,265.6000000000
1973-02-27T00:00:00Z,265.9600000000
1973-02-28T00:00:00Z,265.6700000000
1973-03-01T00:00:00Z,265.6000000000
1973-03-02T00:00:00Z,262.1200000000
1973-03-05T00:00:00Z,259.0700000000
1973-03-06T00:00:00Z,261.7800000000
1973-03-07T00:00:00Z,261.9200000000
1973-03-08T00:00:00Z,261.4400000000
1973-03-09T00:00:00Z,260.4200000000
1973-03-12T00:00:00Z,257.0700000000
1973-03-13T00:00:00Z,254.9700000000
1973-03-14T00:00:00Z,254.4500000000
1973-03-15T00:00:00Z,255.7500000000
1973-03-16T00:00:00Z,260.0800000000
1973-03-19T00:00:00Z,263.1600000000
1973-03-20T00:00:00Z,263.1600000000
1973-03-21T00:00:00Z,263.1600000000
1973-03-22T00:00:00Z,263.5000000000
1973-03-23T00:00:00Z,266.0300000000
1973-03-26T00:00:00Z,265.5300000000
1973-03-27T00:00:00Z,265.3900000000
1973-03-28T00:00:00Z,265.6000000000
1973-03-29T00:00:00Z,265.6700000000
1973-03-30T00:00:00Z,265.9600000000
1973-04-02T00:00:00Z,266.0300000000
1973-04-03T00:00:00Z,265.4600000000
1973-04-04T00:00:00Z,264.9700000000
1973-04-05T00:00:00Z,264.5500000000
1973-04-06T00:00:00Z,264.7600000000
1973-04-09T00:00:00Z,265.5300000000
1973-04-10T00:00:00Z,265.5300000000
1973-04-11T00:00:00Z,265.6700000000
1973-04-12T00:00:00Z,266.0300000000
1973-04-13T00:00:00Z,265.8900000000
1973-04-16T00:00:00Z,265.6000000000
1973-04-17T00:00:00Z,265.4600000000
1973-04-18T00:00:00Z,265.4600000000
1973-04-19T00:00:00Z,265.5300000000
1973-04-20T00:00:00Z,265.6000000000
1973-04-23T00:00:00Z,265.6000000000
1973-04-24T00:00:00Z,265.4600000000
1973-04-25T00:00:00Z,265.4600000000
1973-04-26T00:00:00Z,265.6000000000
1973-04-27T00:00:00Z,265.6000000000
1973-04-30T00:00:00Z,265.5300000000
1973-05-01T00:00:00Z,265.5300000000
1973-05-02T00:00:00Z,265.5300000000
1973-05-03T00:00:00Z,265.5300000000
1973-05-04T00:00:00Z,265.5300000000
1973-05-07T00:00:00Z,265.5300000000
1973-05-08T00:00:00Z,265.6700000000
1973-05-09T00:00:00Z,265.0400000000
1973-05-10T00:00:00Z,265.0400000000
1973-05-11T00:00:00Z,265.4600000000
1973-05-14T00:00:00Z,264.7600000000
1973-05-15T00:00:00Z,262.4700000000
1973-05-16T00:00:00Z,262.9500000000
1973-05-17T00:00:00Z,264.4800000000
1973-05-18T00:00:00Z,264.2700000000
1973-05-21T00:00:00Z,262.9500000000
1973-05-22T00:00:00Z,263.5700000000
1973-05-23T00:00:00Z,264.2000000000
1973-05-24T00:00:00Z,264.5500000000
1973-05-25T00:00:00Z,264.8300000000
1973-05-29T00:00:00Z,264.9000000000
1973-05-30T00:00:00Z,264.8300000000
